munid,regiao,uf,municipio,latitude,longitude
5105309,Centro-Oeste,MT,Luciára,-11.228097,-50.663202
5105507,Centro-Oeste,MT,Vila Bela da Santíssima Trindade,-15.009324,-59.952558
5105580,Centro-Oeste,MT,Marcelândia,-11.080591,-54.519306
5105606,Centro-Oeste,MT,Matupá,-10.172107,-54.931806
5105622,Centro-Oeste,MT,Mirassol D Oeste,-15.674071,-58.097904
5105903,Centro-Oeste,MT,Nobres,-14.724500,-56.334085
5106000,Centro-Oeste,MT,Nortelândia,-14.453725,-56.802069
5106109,Centro-Oeste,MT,Nossa Senhora do Livramento,-15.789676,-56.345259
5106158,Centro-Oeste,MT,Nova Bandeirantes,-9.842953,-57.818476
5106174,Centro-Oeste,MT,Nova Nazaré,-13.987867,-51.797434
5106182,Centro-Oeste,MT,Nova Lacerda,-14.469789,-59.590331
5106190,Centro-Oeste,MT,Nova Santa Helena,-10.851000,-55.183686
5106208,Centro-Oeste,MT,Nova Brasilândia,-14.925464,-54.971909
5106216,Centro-Oeste,MT,Nova Canaã do Norte,-10.631104,-55.714877
5106224,Centro-Oeste,MT,Nova Mutum,-13.832726,-56.110005
5106232,Centro-Oeste,MT,Nova Olímpia,-14.779414,-57.282924
5106240,Centro-Oeste,MT,Nova Ubiratã,-13.033828,-55.273213
5106257,Centro-Oeste,MT,Nova Xavantina,-14.669180,-52.361193
5106265,Centro-Oeste,MT,Novo Mundo,-9.977109,-55.172019
5106273,Centro-Oeste,MT,Novo Horizonte do Norte,-11.387635,-57.317475
5106281,Centro-Oeste,MT,Novo São Joaquim,-14.886565,-53.016116
5106299,Centro-Oeste,MT,Paranaíta,-9.669655,-56.478900
5106307,Centro-Oeste,MT,Paranatinga,-14.427698,-54.054092
5106315,Centro-Oeste,MT,Novo Santo Antônio,-12.294693,-50.969173
5106372,Centro-Oeste,MT,Pedra Preta,-16.622210,-54.471396
5106422,Centro-Oeste,MT,Peixoto de Azevedo,-10.244842,-54.992297
5106455,Centro-Oeste,MT,Planalto da Serra,-14.660706,-54.783496
5106505,Centro-Oeste,MT,Poconé,-16.259509,-56.626509
5106653,Centro-Oeste,MT,Pontal do Araguaia,-15.902471,-52.258511
5106703,Centro-Oeste,MT,Ponte Branca,-16.767648,-52.835776
5106752,Centro-Oeste,MT,Pontes e Lacerda,-15.229728,-59.338002
5106778,Centro-Oeste,MT,Porto Alegre do Norte,-10.877548,-51.630880
5106802,Centro-Oeste,MT,Porto dos Gaúchos,-11.533840,-57.408354
5106828,Centro-Oeste,MT,Porto Esperidião,-15.857635,-58.469299
5106851,Centro-Oeste,MT,Porto Estrela,-15.331336,-57.201357
5107008,Centro-Oeste,MT,Poxoréo,-15.818136,-54.400733
5107040,Centro-Oeste,MT,Primavera do Leste,-15.552294,-54.300053
5107065,Centro-Oeste,MT,Querência,-12.592300,-52.209892
5107107,Centro-Oeste,MT,São José dos Quatro Marcos,-15.627106,-58.176506
5107156,Centro-Oeste,MT,Reserva do Cabaçal,-15.122410,-58.385365
5107180,Centro-Oeste,MT,Ribeirão Cascalheira,-12.932049,-51.833363
5107198,Centro-Oeste,MT,Ribeirãozinho,-16.486526,-52.695442
5107206,Centro-Oeste,MT,Rio Branco,-15.235683,-58.117939
5107248,Centro-Oeste,MT,Santa Carmem,-11.969686,-55.282223
5107263,Centro-Oeste,MT,Santo Afonso,-14.490777,-57.000504
5107297,Centro-Oeste,MT,São José do Povo,-16.466330,-54.256246
5107305,Centro-Oeste,MT,São José do Rio Claro,-13.452068,-56.721584
5107354,Centro-Oeste,MT,São José do Xingu,-10.800264,-52.739794
5107404,Centro-Oeste,MT,São Pedro da Cipa,-16.002709,-54.918993
5107578,Centro-Oeste,MT,Rondolândia,-10.844302,-61.459678
5107602,Centro-Oeste,MT,Rondonópolis,-16.470163,-54.633587
5107701,Centro-Oeste,MT,Rosário Oeste,-14.826428,-56.428293
5107743,Centro-Oeste,MT,Santa Cruz do Xingu,-10.152450,-52.398616
5107750,Centro-Oeste,MT,Salto do Céu,-15.135825,-58.126752
5107768,Centro-Oeste,MT,Santa Rita do Trivelato,-13.816190,-55.277693
5107776,Centro-Oeste,MT,Santa Terezinha,-10.466112,-50.506266
5107792,Centro-Oeste,MT,Santo Antônio do Leste,-14.800813,-53.611724
5107800,Centro-Oeste,MT,Santo Antônio do Leverger,-15.869179,-56.094162
5107859,Centro-Oeste,MT,São Félix do Araguaia,-11.616082,-50.661986
5107875,Centro-Oeste,MT,Sapezal,-13.538195,-58.812138
5107883,Centro-Oeste,MT,Serra Nova Dourada,-12.089272,-51.399593
5107909,Centro-Oeste,MT,Sinop,-11.858005,-55.500922
5107925,Centro-Oeste,MT,Sorriso,-12.551777,-55.725914
5107941,Centro-Oeste,MT,Tabaporã,-11.307508,-56.824834
5107958,Centro-Oeste,MT,Tangará da Serra,-14.623785,-57.491299
5108006,Centro-Oeste,MT,Tapurah,-12.732069,-56.519486
5108055,Centro-Oeste,MT,Terra Nova do Norte,-10.597128,-55.115951
5108105,Centro-Oeste,MT,Tesouro,-16.075237,-53.555844
5108204,Centro-Oeste,MT,Torixoréu,-16.197526,-52.558839
5108303,Centro-Oeste,MT,União do Sul,-11.535511,-54.374844
5108352,Centro-Oeste,MT,Vale de São Domingos,-15.295898,-59.064571
5108402,Centro-Oeste,MT,Várzea Grande,-15.658065,-56.144664
5108501,Centro-Oeste,MT,Vera,-12.284049,-55.300919
5108600,Centro-Oeste,MT,Vila Rica,-10.013352,-51.116823
5108808,Centro-Oeste,MT,Nova Guarita,-10.308846,-55.403070
5108857,Centro-Oeste,MT,Nova Marilândia,-14.362451,-56.973177
5108907,Centro-Oeste,MT,Nova Maringá,-13.011427,-57.098552
5108956,Centro-Oeste,MT,Nova Monte Verde,-9.972617,-57.472369
2700102,Nordeste,AL,Água Branca,-9.267025,-37.940715
2700201,Nordeste,AL,Anadia,-9.684084,-36.300814
2700300,Nordeste,AL,Arapiraca,-9.755907,-36.657297
2700409,Nordeste,AL,Atalaia,-9.501387,-36.021427
2700508,Nordeste,AL,Barra de Santo Antônio,-9.409278,-35.500298
2700607,Nordeste,AL,Barra de São Miguel,-9.838998,-35.907450
2700706,Nordeste,AL,Batalha,-9.674593,-37.127092
2700805,Nordeste,AL,Belém,-9.568648,-36.494498
2700904,Nordeste,AL,Belo Monte,-9.826989,-37.278439
2701001,Nordeste,AL,Boca da Mata,-9.645145,-36.211725
2701100,Nordeste,AL,Branquinha,-9.246583,-36.020034
2701209,Nordeste,AL,Cacimbinhas,-9.405163,-36.996870
2701308,Nordeste,AL,Cajueiro,-9.389661,-36.156379
2701357,Nordeste,AL,Campestre,-8.848375,-35.566718
2701407,Nordeste,AL,Campo Alegre,-9.783416,-36.352435
2701506,Nordeste,AL,Campo Grande,-9.956923,-36.790840
2701605,Nordeste,AL,Canapi,-9.117380,-37.605647
2701704,Nordeste,AL,Capela,-9.412932,-36.075008
2701803,Nordeste,AL,Carneiros,-9.480680,-37.374750
2701902,Nordeste,AL,Chã Preta,-9.261422,-36.299381
2702009,Nordeste,AL,Coité do Nóia,-9.638487,-36.579684
2702108,Nordeste,AL,Colônia Leopoldina,-8.912688,-35.719781
2702207,Nordeste,AL,Coqueiro Seco,-9.637554,-35.795363
2702306,Nordeste,AL,Coruripe,-10.126547,-36.176078
2702355,Nordeste,AL,Craíbas,-9.619934,-36.772391
2702405,Nordeste,AL,Delmiro Gouveia,-9.384574,-37.999233
2702504,Nordeste,AL,Dois Riachos,-9.385671,-37.089850
2702553,Nordeste,AL,Estrela de Alagoas,-9.387405,-36.758333
2702603,Nordeste,AL,Feira Grande,-9.900437,-36.677686
2702702,Nordeste,AL,Feliz Deserto,-10.292381,-36.307188
2702801,Nordeste,AL,Flexeiras,-9.273235,-35.724372
2702900,Nordeste,AL,Girau do Ponciano,-9.887364,-36.830314
2703007,Nordeste,AL,Ibateguara,-8.976985,-35.931184
2703106,Nordeste,AL,Igaci,-9.533689,-36.628160
2703205,Nordeste,AL,Igreja Nova,-10.129299,-36.653345
2703304,Nordeste,AL,Inhapi,-9.223899,-37.752637
2703403,Nordeste,AL,Jacaré dos Homens,-9.636659,-37.207833
2703502,Nordeste,AL,Jacuípe,-8.840301,-35.460998
2703601,Nordeste,AL,Japaratinga,-9.088974,-35.258658
2703700,Nordeste,AL,Jaramataia,-9.658352,-37.003596
2703759,Nordeste,AL,Jequiá da Praia,-10.009592,-36.027334
2703809,Nordeste,AL,Joaquim Gomes,-9.135979,-35.749030
2703908,Nordeste,AL,Jundiá,-8.938877,-35.555597
2704005,Nordeste,AL,Junqueiro,-9.931610,-36.471522
2704104,Nordeste,AL,Lagoa da Canoa,-9.830876,-36.735789
2704203,Nordeste,AL,Limoeiro de Anadia,-9.738613,-36.503897
2704302,Nordeste,AL,Maceió,-9.660822,-35.701630
2704401,Nordeste,AL,Major Isidoro,-9.526644,-36.984800
2704500,Nordeste,AL,Maragogi,-9.015456,-35.223015
2704609,Nordeste,AL,Maravilha,-9.233997,-37.356635
2704708,Nordeste,AL,Marechal Deodoro,-9.739156,-35.893069
2704807,Nordeste,AL,Maribondo,-9.577250,-36.306603
2704906,Nordeste,AL,Mar Vermelho,-9.447773,-36.385040
2705002,Nordeste,AL,Mata Grande,-9.114806,-37.725224
2705101,Nordeste,AL,Matriz de Camaragibe,-9.158526,-35.533555
2705200,Nordeste,AL,Messias,-9.391812,-35.840378
2705309,Nordeste,AL,Minador do Negrão,-9.303683,-36.864916
2705408,Nordeste,AL,Monteirópolis,-9.602328,-37.245272
2705507,Nordeste,AL,Murici,-9.316301,-35.947556
2705606,Nordeste,AL,Novo Lino,-8.943159,-35.660964
2705705,Nordeste,AL,Olho D ÁGUA das Flores,-9.533601,-37.297891
2705804,Nordeste,AL,Olho D ÁGUA do Casado,-9.501446,-37.836243
2705903,Nordeste,AL,Olho D ÁGUA Grande,-10.058495,-36.806746
2706000,Nordeste,AL,Olivença,-9.519456,-37.190819
2706109,Nordeste,AL,Ouro Branco,-9.163415,-37.354444
2706208,Nordeste,AL,Palestina,-9.673097,-37.331136
2706307,Nordeste,AL,Palmeira dos Índios,-9.406159,-36.630984
2706406,Nordeste,AL,Pão de Açúcar,-9.747042,-37.435139
2706422,Nordeste,AL,Pariconha,-9.257884,-38.009826
2706448,Nordeste,AL,Paripueira,-9.466313,-35.559105
2706505,Nordeste,AL,Passo de Camaragibe,-9.244847,-35.491275
2706604,Nordeste,AL,Paulo Jacinto,-9.373364,-36.372742
2706703,Nordeste,AL,Penedo,-10.296110,-36.580460
2706802,Nordeste,AL,Piaçabuçu,-10.407362,-36.434352
2706901,Nordeste,AL,Pilar,-9.606894,-35.948518
2707008,Nordeste,AL,Pindoba,-9.476211,-36.286541
2707107,Nordeste,AL,Piranhas,-9.623559,-37.750393
2707206,Nordeste,AL,Poço das Trincheiras,-9.302914,-37.279298
2707305,Nordeste,AL,Porto Calvo,-9.052448,-35.398334
2707404,Nordeste,AL,Porto de Pedras,-9.156086,-35.297015
2707503,Nordeste,AL,Porto Real do Colégio,-10.173733,-36.824629
2707602,Nordeste,AL,Quebrangulo,-9.323547,-36.477222
2707701,Nordeste,AL,Rio Largo,-9.486158,-35.852422
2707800,Nordeste,AL,Roteiro,-9.832189,-35.981210
2707909,Nordeste,AL,Santa Luzia do Norte,-9.596768,-35.823488
2708006,Nordeste,AL,Santana do Ipanema,-9.372284,-37.245407
2708105,Nordeste,AL,Santana do Mundaú,-9.165033,-36.225234
2708204,Nordeste,AL,São Brás,-10.120310,-36.898949
2708303,Nordeste,AL,São José da Laje,-9.011066,-36.057388
2708402,Nordeste,AL,São José da Tapera,-9.549396,-37.383708
2708501,Nordeste,AL,São Luís do Quitunde,-9.314117,-35.565491
2708600,Nordeste,AL,São Miguel dos Campos,-9.779935,-36.094264
2708709,Nordeste,AL,São Miguel dos Milagres,-9.267186,-35.369119
2708808,Nordeste,AL,São Sebastião,-9.931657,-36.551092
2708907,Nordeste,AL,Satuba,-9.569428,-35.828540
2708956,Nordeste,AL,Senador Rui Palmeira,-9.463391,-37.453646
2709004,Nordeste,AL,Tanque d Arca,-9.531962,-36.436742
2709103,Nordeste,AL,Taquarana,-9.642320,-36.496768
2709152,Nordeste,AL,Teotônio Vilela,-9.907498,-36.355563
2709202,Nordeste,AL,Traipu,-9.971059,-37.006006
2709301,Nordeste,AL,União dos Palmares,-9.159524,-36.033143
2709400,Nordeste,AL,Viçosa,-9.377054,-36.248393
2900108,Nordeste,BA,Abaíra,-13.253532,-41.661608
2900207,Nordeste,BA,Abaré,-8.723418,-39.116588
2900306,Nordeste,BA,Acajutiba,-11.662613,-38.018286
2900355,Nordeste,BA,Adustina,-10.529572,-38.115506
2900405,Nordeste,BA,Água Fria,-11.872931,-38.768078
2900504,Nordeste,BA,Érico Cardoso,-13.422348,-42.136164
2900603,Nordeste,BA,Aiquara,-14.127277,-39.885778
2900702,Nordeste,BA,Alagoinhas,-12.134183,-38.422616
2900801,Nordeste,BA,Alcobaça,-17.518933,-39.194214
2900900,Nordeste,BA,Almadina,-14.706048,-39.635903
2901007,Nordeste,BA,Amargosa,-13.034451,-39.598123
2901106,Nordeste,BA,Amélia Rodrigues,-12.400188,-38.755557
2901155,Nordeste,BA,América Dourada,-11.449646,-41.437163
2901205,Nordeste,BA,Anagé,-14.611326,-41.127113
2901304,Nordeste,BA,Andaraí,-12.801351,-41.324642
2901353,Nordeste,BA,Andorinha,-10.344240,-39.832336
2901403,Nordeste,BA,Angical,-12.006683,-44.695823
2901502,Nordeste,BA,Anguera,-12.149587,-39.248499
2901601,Nordeste,BA,Antas,-10.412702,-38.331042
2901700,Nordeste,BA,Antônio Cardoso,-12.434839,-39.118662
2901809,Nordeste,BA,Antônio Gonçalves,-10.575798,-40.275659
2901908,Nordeste,BA,Aporá,-11.655394,-38.079995
2901957,Nordeste,BA,Apuarema,-13.853229,-39.742132
2902005,Nordeste,BA,Aracatu,-14.426630,-41.461685
2902054,Nordeste,BA,Araças,-12.215200,-38.198288
2902104,Nordeste,BA,Araci,-11.335728,-38.960958
2902203,Nordeste,BA,Aramari,-12.088183,-38.503066
2902252,Nordeste,BA,Arataca,-15.260873,-39.413282
2902302,Nordeste,BA,Aratuípe,-13.080597,-39.002911
2902401,Nordeste,BA,Aurelino Leal,-14.316949,-39.321997
2902500,Nordeste,BA,Baianópolis,-12.304125,-44.536098
2902609,Nordeste,BA,Baixa Grande,-11.959357,-40.166861
2902658,Nordeste,BA,Banzaê,-10.574092,-38.611870
2902708,Nordeste,BA,Barra,-11.088955,-43.143639
2902807,Nordeste,BA,Barra da Estiva,-13.620205,-41.331696
2902906,Nordeste,BA,Barra do Choça,-14.864273,-40.576373
2903003,Nordeste,BA,Barra do Mendes,-11.808828,-42.059128
2903102,Nordeste,BA,Barra do Rocha,-14.210029,-39.601386
2903201,Nordeste,BA,Barreiras,-12.144925,-45.004168
2903235,Nordeste,BA,Barro Alto,-11.761064,-41.912096
2903276,Nordeste,BA,Barrocas,-11.529113,-39.078669
2903300,Nordeste,BA,Barro Preto,-14.809754,-39.473335
2903409,Nordeste,BA,Belmonte,-15.861396,-38.880303
2903508,Nordeste,BA,Belo Campo,-15.033496,-41.260033
2903607,Nordeste,BA,Biritinga,-11.620110,-38.812159
2903706,Nordeste,BA,Boa Nova,-14.362608,-40.200522
2903805,Nordeste,BA,Boa Vista do Tupim,-12.661322,-40.605743
2903904,Nordeste,BA,Bom Jesus da Lapa,-13.254114,-43.417142
2903953,Nordeste,BA,Bom Jesus da Serra,-14.372922,-40.501176
2904001,Nordeste,BA,Boninal,-12.715121,-41.824328
2904050,Nordeste,BA,Bonito,-11.969573,-41.268403
2904100,Nordeste,BA,Boquira,-12.820823,-42.730115
2904209,Nordeste,BA,Botuporã,-13.380866,-42.529278
2904308,Nordeste,BA,Brejões,-13.105536,-39.793492
2904407,Nordeste,BA,Brejolândia,-12.486693,-43.965665
2904506,Nordeste,BA,Brotas de Macaúbas,-12.002636,-42.624691
2904605,Nordeste,BA,Brumado,-14.205438,-41.667070
2904704,Nordeste,BA,Buerarema,-14.956441,-39.302520
2904753,Nordeste,BA,Buritirama,-10.711791,-43.631381
2904803,Nordeste,BA,Caatiba,-14.978551,-40.410272
2904852,Nordeste,BA,Cabaceiras do Paraguaçu,-12.537136,-39.186713
2904902,Nordeste,BA,Cachoeira,-12.596211,-38.969398
2905008,Nordeste,BA,Caculé,-14.504206,-42.221414
2905107,Nordeste,BA,Caém,-11.093092,-40.437312
2905156,Nordeste,BA,Caetanos,-14.338563,-40.909290
2905206,Nordeste,BA,Caetité,-14.066754,-42.485711
2905305,Nordeste,BA,Cafarnaum,-11.691356,-41.472222
2905404,Nordeste,BA,Cairu,-13.487603,-39.043254
2905503,Nordeste,BA,Caldeirão Grande,-11.022156,-40.307370
2905602,Nordeste,BA,Camacan,-15.417627,-39.496367
2905701,Nordeste,BA,Camaçari,-12.698817,-38.325740
2905800,Nordeste,BA,Camamu,-13.947076,-39.100570
2905909,Nordeste,BA,Campo Alegre de Lourdes,-9.517154,-43.012298
2906006,Nordeste,BA,Campo Formoso,-10.505662,-40.318821
2906105,Nordeste,BA,Canápolis,-13.075911,-44.205029
2906204,Nordeste,BA,Canarana,-11.687583,-41.765492
2906303,Nordeste,BA,Canavieiras,-15.679777,-38.947376
2906402,Nordeste,BA,Candeal,-11.804970,-39.123718
2906501,Nordeste,BA,Candeias,-12.671923,-38.543596
2906600,Nordeste,BA,Candiba,-14.413187,-42.864402
2906709,Nordeste,BA,Cândido Sales,-15.506066,-41.241118
2906808,Nordeste,BA,Cansanção,-10.666750,-39.496605
2906824,Nordeste,BA,Canudos,-9.890673,-39.024071
2906857,Nordeste,BA,Capela do Alto Alegre,-11.670082,-39.835355
2906873,Nordeste,BA,Capim Grosso,-11.381574,-40.011001
2906899,Nordeste,BA,Caraíbas,-14.722069,-41.265431
2906907,Nordeste,BA,Caravelas,-17.733371,-39.253382
2907004,Nordeste,BA,Cardeal da Silva,-11.940767,-37.945477
2907103,Nordeste,BA,Carinhanha,-14.302007,-43.761777
2907202,Nordeste,BA,Casa Nova,-9.178595,-40.975797
2907301,Nordeste,BA,Castro Alves,-12.765833,-39.426519
2907400,Nordeste,BA,Catolândia,-12.316006,-44.859770
2907509,Nordeste,BA,Catu,-12.355187,-38.376294
2907558,Nordeste,BA,Caturama,-13.328201,-42.296407
2907608,Nordeste,BA,Central,-11.137989,-42.112349
2907707,Nordeste,BA,Chorrochó,-8.975478,-39.102370
2907806,Nordeste,BA,Cícero Dantas,-10.592172,-38.383419
2907905,Nordeste,BA,Cipó,-11.101144,-38.517129
2908002,Nordeste,BA,Coaraci,-14.636814,-39.552304
2908101,Nordeste,BA,Cocos,-14.171078,-44.545669
2908200,Nordeste,BA,Conceição da Feira,-12.503992,-38.999781
2908309,Nordeste,BA,Conceição do Almeida,-12.778020,-39.170946
2908408,Nordeste,BA,Conceição do Coité,-11.561826,-39.281684
2908507,Nordeste,BA,Conceição do Jacuípe,-12.322946,-38.763674
2908606,Nordeste,BA,Conde,-11.813432,-37.606978
2908705,Nordeste,BA,Condeúba,-14.890410,-41.970810
2908804,Nordeste,BA,Contendas do Sincorá,-13.755497,-41.046318
2908903,Nordeste,BA,Coração de Maria,-12.247921,-38.750517
2909000,Nordeste,BA,Cordeiros,-15.037234,-41.935734
2909109,Nordeste,BA,Coribe,-13.827842,-44.453036
2909208,Nordeste,BA,Coronel João Sá,-10.279395,-37.932964
2909307,Nordeste,BA,Correntina,-13.341772,-44.641087
2909406,Nordeste,BA,Cotegipe,-12.028597,-44.252476
2909505,Nordeste,BA,Cravolândia,-13.362623,-39.812712
2909604,Nordeste,BA,Crisópolis,-11.517790,-38.151716
2909703,Nordeste,BA,Cristópolis,-12.231451,-44.411842
2909802,Nordeste,BA,Cruz das Almas,-12.663786,-39.100736
2909901,Nordeste,BA,Curaçá,-8.989032,-39.908081
2910008,Nordeste,BA,Dário Meira,-14.435047,-39.902466
2910057,Nordeste,BA,Dias d Ávila,-12.604368,-38.297994
2910107,Nordeste,BA,Dom Basílio,-13.763327,-41.770878
2910206,Nordeste,BA,Dom Macedo Costa,-12.911489,-39.188094
2910305,Nordeste,BA,Elísio Medrado,-12.943326,-39.520486
2910404,Nordeste,BA,Encruzilhada,-15.534580,-40.909121
2910503,Nordeste,BA,Entre Rios,-11.937261,-38.078777
2910602,Nordeste,BA,Esplanada,-11.799409,-37.944981
2910701,Nordeste,BA,Euclides da Cunha,-10.505818,-39.014249
2910727,Nordeste,BA,Eunápolis,-16.375167,-39.584172
2910750,Nordeste,BA,Fátima,-10.600170,-38.208675
2910776,Nordeste,BA,Feira da Mata,-14.210565,-44.283464
2910800,Nordeste,BA,Feira de Santana,-12.229284,-38.960033
2910859,Nordeste,BA,Filadélfia,-10.738464,-40.137827
2910909,Nordeste,BA,Firmino Alves,-14.984935,-39.921442
2911006,Nordeste,BA,Floresta Azul,-14.862798,-39.656524
2911105,Nordeste,BA,Formosa do Rio Preto,-11.047032,-45.190991
2911204,Nordeste,BA,Gandu,-13.743781,-39.486324
2911253,Nordeste,BA,Gavião,-11.470895,-39.786113
2911303,Nordeste,BA,Gentio do Ouro,-11.427531,-42.504742
2911402,Nordeste,BA,Glória,-9.340173,-38.259273
2911501,Nordeste,BA,Gongogi,-14.323713,-39.467240
2911600,Nordeste,BA,Governador Mangabeira,-12.601554,-39.034024
2911659,Nordeste,BA,Guajeru,-14.546962,-41.937148
2911709,Nordeste,BA,Guanambi,-14.225315,-42.778562
2911808,Nordeste,BA,Guaratinga,-16.581216,-39.781284
2911857,Nordeste,BA,Heliópolis,-10.675299,-38.280233
2911907,Nordeste,BA,Iaçu,-12.769138,-40.213365
2912004,Nordeste,BA,Ibiassucê,-14.276703,-42.255774
2912103,Nordeste,BA,Ibicaraí,-14.865763,-39.591541
2912202,Nordeste,BA,Ibicoara,-13.426327,-41.272066
2912301,Nordeste,BA,Ibicuí,-14.843090,-39.989832
2912400,Nordeste,BA,Ibipeba,-11.637526,-42.011248
2912509,Nordeste,BA,Ibipitanga,-12.879106,-42.491229
2912608,Nordeste,BA,Ibiquera,-12.649929,-40.935421
2912707,Nordeste,BA,Ibirapitanga,-14.165032,-39.374467
2912806,Nordeste,BA,Ibirapuã,-17.684197,-40.106309
2912905,Nordeste,BA,Ibirataia,-14.067269,-39.640919
2913002,Nordeste,BA,Ibitiara,-12.645514,-42.213294
2913101,Nordeste,BA,Ibititá,-11.552771,-41.975152
2913200,Nordeste,BA,Ibotirama,-12.184014,-43.218696
2913309,Nordeste,BA,Ichu,-11.755250,-39.188716
2913408,Nordeste,BA,Igaporã,-13.767976,-42.717880
2913457,Nordeste,BA,Igrapiúna,-13.820402,-39.140081
2913507,Nordeste,BA,Iguaí,-14.757963,-40.097513
2913606,Nordeste,BA,Ilhéus,-14.793320,-39.043184
2913705,Nordeste,BA,Inhambupe,-11.789127,-38.354019
2913804,Nordeste,BA,Ipecaetá,-12.314199,-39.306026
2913903,Nordeste,BA,Ipiaú,-14.137474,-39.735654
2914000,Nordeste,BA,Ipirá,-12.160287,-39.740708
2914109,Nordeste,BA,Ipupiara,-11.828827,-42.610689
2914208,Nordeste,BA,Irajuba,-13.256610,-40.083852
2914307,Nordeste,BA,Iramaia,-13.293651,-40.969582
2914406,Nordeste,BA,Iraquara,-12.243501,-41.617959
2914505,Nordeste,BA,Irará,-12.033704,-38.771651
2914604,Nordeste,BA,Irecê,-11.303380,-41.858860
2914653,Nordeste,BA,Itabela,-16.575836,-39.553238
2914703,Nordeste,BA,Itaberaba,-12.532254,-40.306995
2914802,Nordeste,BA,Itabuna,-14.789040,-39.273109
2914901,Nordeste,BA,Itacaré,-14.278249,-38.994842
2915007,Nordeste,BA,Itaeté,-12.982034,-40.963419
2915106,Nordeste,BA,Itagi,-14.161794,-40.013625
2915205,Nordeste,BA,Itagibá,-14.286514,-39.848516
2915304,Nordeste,BA,Itagimirim,-16.088143,-39.615192
2915353,Nordeste,BA,Itaguaçu da Bahia,-11.008722,-42.401157
2915403,Nordeste,BA,Itaju do Colônia,-15.140194,-39.724725
2915502,Nordeste,BA,Itajuípe,-14.678019,-39.381788
2915601,Nordeste,BA,Itamaraju,-17.042338,-39.533040
2915700,Nordeste,BA,Itamari,-13.774837,-39.676348
2915809,Nordeste,BA,Itambé,-15.248019,-40.624042
2915908,Nordeste,BA,Itanagra,-12.268163,-38.038181
2916005,Nordeste,BA,Itanhém,-17.166333,-40.327049
2916104,Nordeste,BA,Itaparica,-12.881489,-38.684030
2916203,Nordeste,BA,Itapé,-14.894808,-39.429963
2916302,Nordeste,BA,Itapebi,-15.972167,-39.528541
2916401,Nordeste,BA,Itapetinga,-15.246167,-40.247381
2916500,Nordeste,BA,Itapicuru,-11.310953,-38.218612
2916609,Nordeste,BA,Itapitanga,-14.421195,-39.566362
2916708,Nordeste,BA,Itaquara,-13.446409,-39.938244
2916807,Nordeste,BA,Itarantim,-15.657830,-40.061545
2916856,Nordeste,BA,Itatim,-12.709247,-39.703775
2916906,Nordeste,BA,Itiruçu,-13.532399,-40.146172
2917003,Nordeste,BA,Itiúba,-10.691901,-39.853277
2917102,Nordeste,BA,Itororó,-15.119037,-40.071703
2917201,Nordeste,BA,Ituaçu,-13.807407,-41.310982
2917300,Nordeste,BA,Ituberá,-13.736157,-39.149042
2917334,Nordeste,BA,Iuiú,-14.412146,-43.556403
2917359,Nordeste,BA,Jaborandi,-13.625934,-44.465970
2917409,Nordeste,BA,Jacaraci,-14.849191,-42.430609
2917508,Nordeste,BA,Jacobina,-11.185062,-40.513018
2917607,Nordeste,BA,Jaguaquara,-13.530699,-39.970255
2917706,Nordeste,BA,Jaguarari,-10.262854,-40.193611
2917805,Nordeste,BA,Jaguaripe,-13.115064,-38.891419
2917904,Nordeste,BA,Jandaíra,-11.565748,-37.786868
2918001,Nordeste,BA,Jequié,-13.855664,-40.088607
2918100,Nordeste,BA,Jeremoabo,-10.062242,-38.351819
2918209,Nordeste,BA,Jiquiriçá,-13.252306,-39.576502
2918308,Nordeste,BA,Jitaúna,-14.017429,-39.889632
2918357,Nordeste,BA,João Dourado,-11.346405,-41.659989
2918407,Nordeste,BA,Juazeiro,-9.410717,-40.503552
2918456,Nordeste,BA,Jucuruçu,-16.844516,-40.158813
2918506,Nordeste,BA,Jussara,-11.054555,-41.979732
2918555,Nordeste,BA,Jussari,-15.190456,-39.494940
